BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202403,2,1631,202403,2,1631,189951,1167753,GEORGIA,13,2024,March,Hail,C,275,THOMAS,TAE,02-MAR-24 16:31:00,EST-5,02-MAR-24 16:31:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.91,WNW,MERRILLVILLE,1.91,WNW,MERRILLVILLE,30.95,-83.9,30.95,-83.9,A few thunderstorms occurred across southwest Georgia with one storm producing penny sized hail in Thomas county.,,CSV
202407,30,1930,202407,30,1932,194657,1204338,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:30:00,EST-5,30-JUL-24 19:32:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.14,SSE,MIDWAY,2.14,SSE,MIDWAY,33.7208,-84.6876,33.7208,-84.6876,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed in the 3000 block of Pope Road.,CSV
202407,30,1925,202407,30,1927,194657,1204339,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:25:00,EST-5,30-JUL-24 19:27:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,.8,NW,MIDWAY,.8,NW,MIDWAY,33.7568,-84.7113,33.7568,-84.7113,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed on Clearview Drive .,CSV
202407,29,1806,202407,29,1808,194656,1204391,GEORGIA,13,2024,July,Thunderstorm Wind,C,55,CHATTOOGA,FFC,29-JUL-24 18:06:00,EST-5,29-JUL-24 18:08:00,0,0,0,0,5.00K,,State Official,52.00,EG,,,,,,,,,,.9,NE,TRION,.9,NE,TRION,34.54,-85.31,34.54,-85.31,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Multiple trees down in the Trion Area .,CSV
202407,29,1715,202407,29,1717,194656,1204393,GEORGIA,13,2024,July,Thunderstorm Wind,C,213,MURRAY,FFC,29-JUL-24 17:15:00,EST-5,29-JUL-24 17:17:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,.69,N,SPRING PLACE,.69,N,SPRING PLACE,34.76,-84.82,34.76,-84.82,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Powerlines down on Ellijay Street between highway 225 S and Clarence Ridley pkwy.,CSV
202407,29,1725,202407,29,1727,194656,1204394,GEORGIA,13,2024,July,Thunderstorm Wind,C,213,MURRAY,FFC,29-JUL-24 17:25:00,EST-5,29-JUL-24 17:27:00,0,0,0,0,2.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.59,SSE,TREADWELL,.59,SSE,TREADWELL,34.772,-84.8665,34.772,-84.8665,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Trees down on powerlines along Bettis Road .,CSV
202407,29,1725,202407,29,1727,194656,1204395,GEORGIA,13,2024,July,Thunderstorm Wind,C,213,MURRAY,FFC,29-JUL-24 17:25:00,EST-5,29-JUL-24 17:27:00,0,0,0,0,2.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.49,NNW,ORAN,1.49,NNW,ORAN,34.8,-84.78,34.8,-84.78,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Trees down on power lines along Duvall Road0.,CSV
202407,29,1715,202407,29,1717,194656,1204396,GEORGIA,13,2024,July,Thunderstorm Wind,C,313,WHITFIELD,FFC,29-JUL-24 17:15:00,EST-5,29-JUL-24 17:17:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,1.02,WNW,BEAVERDALE,1.02,WNW,BEAVERDALE,34.9255,-84.8468,34.9255,-84.8468,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Powerlines down at Mount Pleasant Road and Cohutta Beaverdale Road.,CSV
202407,29,1719,202407,29,1721,194656,1204400,GEORGIA,13,2024,July,Thunderstorm Wind,C,313,WHITFIELD,FFC,29-JUL-24 17:19:00,EST-5,29-JUL-24 17:21:00,0,0,0,0,5.00K,,Emergency Manager,52.00,EG,,,,,,,,,,.19,WSW,VARNELL,.19,WSW,VARNELL,34.8991,-84.9731,34.8991,-84.9731,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Multiple trees and powerlines down in Varnell.,CSV
202407,30,1930,202407,30,1932,194657,1204340,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:30:00,EST-5,30-JUL-24 19:32:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.5,SSE,DOUGLASVILLE,1.5,SSE,DOUGLASVILLE,33.73,-84.74,33.73,-84.74,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Utility lines were reported down in the 6300 block of Douglas Blvd.,CSV
202407,30,1935,202407,30,1937,194657,1204342,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:35:00,EST-5,30-JUL-24 19:37:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,3.36,SE,MIDWAY,3.36,SE,MIDWAY,33.7122,-84.6633,33.7122,-84.6633,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed near the intersection of Fairburn Rd and Anneewakee Rd.,CSV
202407,30,1938,202407,30,1940,194657,1204343,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:38:00,EST-5,30-JUL-24 19:40:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,.31,ENE,BILL ARP,.31,ENE,BILL ARP,33.6718,-84.7952,33.6718,-84.7952,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed on West Lake Way near the intersection of Gray Road.,CSV
202407,30,1940,202407,30,1942,194657,1204344,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:40:00,EST-5,30-JUL-24 19:42:00,0,0,0,0,1.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.66,SW,BIG A,.66,SW,BIG A,33.6436,-84.7885,33.6436,-84.7885,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed on Big A Road at Fouts Mill Road.,CSV
202407,30,1940,202407,30,1942,194657,1204345,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:40:00,EST-5,30-JUL-24 19:42:00,0,0,0,0,2.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.43,SSW,CHAPEL HILL,1.43,SSW,CHAPEL HILL,33.6619,-84.7319,33.6619,-84.7319,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree and power lines were downed in the 5000 block of W Chapel Hill Road.,CSV
202407,30,1940,202407,30,1942,194657,1204346,GEORGIA,13,2024,July,Thunderstorm Wind,C,97,DOUGLAS,FFC,30-JUL-24 19:40:00,EST-5,30-JUL-24 19:42:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.09,SE,CHAPEL HILL,2.09,SE,CHAPEL HILL,33.6621,-84.6908,33.6621,-84.6908,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree was downed near the intersection of hwy 166 at Tuscany Drive.,CSV
202407,30,1959,202407,30,2001,194657,1204348,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 19:59:00,EST-5,30-JUL-24 20:01:00,0,0,0,0,3.00K,,Amateur Radio,52.00,EG,,,,,,,,,,3.06,SW,KENWOOD,3.06,SW,KENWOOD,33.494,-84.4729,33.494,-84.4729,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Several trees down on powerlines at Brogdon and New Hope Road.,CSV
202407,30,1950,202407,30,1952,194657,1204349,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 19:50:00,EST-5,30-JUL-24 19:52:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,1.5,NNE,LEES MILL,1.5,NNE,LEES MILL,33.52,-84.52,33.52,-84.52,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Utility lines were downed in the 200 block of Rivers Road.,CSV
202407,29,1729,202407,29,1731,194656,1204402,GEORGIA,13,2024,July,Thunderstorm Wind,C,313,WHITFIELD,FFC,29-JUL-24 17:29:00,EST-5,29-JUL-24 17:31:00,0,0,0,0,2.00K,,Emergency Manager,43.00,EG,,,,,,,,,,1.49,WNW,DALTON,1.49,WNW,DALTON,34.78,-84.9732,34.78,-84.9732,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Tree and powerlines down at N Thornton Ave and W Tyler Street.,CSV
202407,29,1806,202407,29,1808,194656,1204404,GEORGIA,13,2024,July,Thunderstorm Wind,C,115,FLOYD,FFC,29-JUL-24 18:06:00,EST-5,29-JUL-24 18:08:00,0,0,0,0,1.00K,,911 Call Center,39.00,EG,,,,,,,,,,1.25,S,GARDEN LAKES,1.25,S,GARDEN LAKES,34.2621,-85.2268,34.2621,-85.2268,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Tree down at Burnett Circle SW and Burnett Ferry Road SW.,CSV
202407,29,1811,202407,29,1813,194656,1204406,GEORGIA,13,2024,July,Thunderstorm Wind,C,227,PICKENS,FFC,29-JUL-24 18:11:00,EST-5,29-JUL-24 18:13:00,0,0,0,0,3.00K,,Public,48.00,EG,,,,,,,,,,2.48,NNE,TALMADGE,2.48,NNE,TALMADGE,34.4548,-84.6394,34.4548,-84.6394,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Power poles broken at Davis Rd W and GA 53 W.,CSV
202407,29,1830,202407,29,1832,194656,1204412,GEORGIA,13,2024,July,Thunderstorm Wind,C,15,BARTOW,FFC,29-JUL-24 18:30:00,EST-5,29-JUL-24 18:32:00,0,0,0,0,2.00K,,Emergency Manager,48.00,EG,,,,,,,,,,1.42,NW,CASS,1.42,NW,CASS,34.2344,-84.8678,34.2344,-84.8678,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree fell onto power lines on Kingston Hwy NW at Hamilton Crossing Rd NW.,CSV
202407,29,1840,202407,29,1842,194656,1204413,GEORGIA,13,2024,July,Thunderstorm Wind,C,15,BARTOW,FFC,29-JUL-24 18:40:00,EST-5,29-JUL-24 18:42:00,0,0,0,0,2.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.88,WNW,LADDS,2.88,WNW,LADDS,34.1615,-84.8784,34.1615,-84.8784,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree was downed onto power lines on Mission Rd SW at Road 2 SW.,CSV
202407,29,1850,202407,29,1852,194656,1204415,GEORGIA,13,2024,July,Thunderstorm Wind,C,15,BARTOW,FFC,29-JUL-24 18:50:00,EST-5,29-JUL-24 18:52:00,0,0,0,0,2.00K,,Emergency Manager,43.00,EG,,,,,,,,,,2.26,NNE,ALLATOONA,2.26,NNE,ALLATOONA,34.1278,-84.6991,34.1278,-84.6991,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree was downed onto power lines in the 7000 block of Mountain Ridge SE.,CSV
202407,30,1950,202407,30,1952,194657,1204350,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 19:50:00,EST-5,30-JUL-24 19:52:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,3.1,NW,KENWOOD,3.1,NW,KENWOOD,33.55,-84.47,33.55,-84.47,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Utility wires were downed on Westbridge Rd near Old Jonesboro Rd.,CSV
202407,30,2000,202407,30,2002,194657,1204355,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 20:00:00,EST-5,30-JUL-24 20:02:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,1.8,SW,WOOLSEY,1.8,SW,WOOLSEY,33.35,-84.44,33.35,-84.44,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Wires were downed in the 100 block of Chappell Road.,CSV
202407,30,2005,202407,30,2007,194657,1204356,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 20:05:00,EST-5,30-JUL-24 20:07:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,1.34,NNW,TYRONE,1.34,NNW,TYRONE,33.4889,-84.6055,33.4889,-84.6055,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Wires were downed near the intersection of Lincoln Rd and Palmetto Rd.,CSV
202407,30,2000,202407,30,2002,194657,1204357,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 20:00:00,EST-5,30-JUL-24 20:02:00,0,0,0,0,1.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.69,S,FAYETTEVILLE,.69,S,FAYETTEVILLE,33.44,-84.45,33.44,-84.45,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree fell and blocked Williamsburg Way .,CSV
202407,30,1955,202407,30,1957,194657,1204359,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 19:55:00,EST-5,30-JUL-24 19:57:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.24,SW,KENWOOD,2.24,SW,KENWOOD,33.501,-84.4614,33.501,-84.4614,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Wires were downed on Magmar Lane .,CSV
202407,30,2020,202407,30,2022,194657,1204362,GEORGIA,13,2024,July,Thunderstorm Wind,C,113,FAYETTE,FFC,30-JUL-24 20:20:00,EST-5,30-JUL-24 20:22:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.35,ENE,BROOKS,1.35,ENE,BROOKS,33.29,-84.45,33.29,-84.45,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",A tree fell onto a vehicle and a structure in the 100 block of W Mcintosh Road.,CSV
202407,30,1940,202407,30,1942,194657,1204364,GEORGIA,13,2024,July,Thunderstorm Wind,C,121,FULTON,FFC,30-JUL-24 19:40:00,EST-5,30-JUL-24 19:42:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,1.28,WNW,(ATL)ATLANTA INTL AR,1.28,WNW,(ATL)ATLANTA INTL AR,33.6582,-84.45,33.6582,-84.45,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Utility lines were downed at John Calvin Avenue at Hemphill Street.,CSV
202407,30,2235,202407,30,2237,194657,1204368,GEORGIA,13,2024,July,Thunderstorm Wind,C,145,HARRIS,FFC,30-JUL-24 22:35:00,EST-5,30-JUL-24 22:37:00,0,0,0,0,1.00K,,Broadcast Media,52.00,EG,,,,,,,,,,1.35,ENE,TURNTIME CROSSROADS,1.35,ENE,TURNTIME CROSSROADS,32.69,-84.76,32.69,-84.76,"An MCS out of the north produced widespread thunderstorms winds damage from North GA down between Columbus and Macon. One of the downed trees fell on a car, sadly resulting in 1 fatality.",Large tree downed on the north side of Waverly Hall around GA 208.,CSV
202401,9,1327,202401,9,1328,188647,1159865,GEORGIA,13,2024,January,Thunderstorm Wind,C,267,TATTNALL,CHS,09-JAN-24 13:27:00,EST-5,09-JAN-24 13:28:00,0,0,0,0,,0.00K,911 Call Center,65.00,EG,,,,,,,,,,5.56,N,COBBTOWN,5.56,N,COBBTOWN,32.28,-82.14,32.28,-82.14,"A strong line of thunderstorms developed ahead of a strong cold front and moved through southeast Georgia in the afternoon hours. The strong line of storms produced damaging wind gusts, resulting in multiple trees down. A tornado event was even confirmed in Evans County.",Tattnall County dispatch reported several trees down in the Cobbtown area near Highway 23.,CSV
202407,29,1840,202407,29,1842,194656,1204416,GEORGIA,13,2024,July,Thunderstorm Wind,C,15,BARTOW,FFC,29-JUL-24 18:40:00,EST-5,29-JUL-24 18:42:00,0,0,0,0,2.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.48,ENE,EUHARLEE,2.48,ENE,EUHARLEE,34.1622,-84.8891,34.1622,-84.8891,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree fell onto power lines on Hickory Hollow SW.,CSV
202407,29,1815,202407,29,1817,194656,1204417,GEORGIA,13,2024,July,Thunderstorm Wind,C,15,BARTOW,FFC,29-JUL-24 18:15:00,EST-5,29-JUL-24 18:17:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,2.23,SE,HALLS,2.23,SE,HALLS,34.2772,-84.9025,34.2772,-84.9025,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree was downed onto power lines on 2 Run Crossing NW.,CSV
202407,29,1815,202407,29,1817,194656,1204421,GEORGIA,13,2024,July,Thunderstorm Wind,C,233,POLK,FFC,29-JUL-24 18:15:00,EST-5,29-JUL-24 18:17:00,0,0,0,0,1.00K,,911 Call Center,39.00,EG,,,,,,,,,,.9,NE,LAKE CREEK,.9,NE,LAKE CREEK,34.08,-85.21,34.08,-85.21,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,Tree down on Lake Creek Road between Drummond Road and Cantrell Loop.,CSV
202407,29,1820,202407,29,1822,194656,1204422,GEORGIA,13,2024,July,Thunderstorm Wind,C,233,POLK,FFC,29-JUL-24 18:20:00,EST-5,29-JUL-24 18:22:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,.9,NW,CEDARTOWN ARPT,.9,NW,CEDARTOWN ARPT,34.03,-85.16,34.03,-85.16,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A power line was downed along Richard Pullen Rd.,CSV
202407,29,1810,202407,29,1812,194656,1204423,GEORGIA,13,2024,July,Thunderstorm Wind,C,233,POLK,FFC,29-JUL-24 18:10:00,EST-5,29-JUL-24 18:12:00,0,0,0,0,2.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.9,NE,HAMLET,.9,NE,HAMLET,34.08,-85.07,34.08,-85.07,Broken remnants of an MCS moved out of the Midwest towards the Southeast. A few storms within the system were able to produce damaging wind gusts along an extended length. A few thunderstorms ahead of the line also developed which were also capable of strong to damaging winds.,A tree was downed in the 1000 block of Flint Hill Road and the 1300 block of Yarbrough Rd.,CSV
